Hybrid	Ancestry	Chromosome	Position_Start	Position_End	Frequence
Giant_key	P	5	40136365	40257786	0
Giant_key	P	5	40257787	40470777	0
Giant_key	P	5	40470778	40964681	0
Giant_key	P	5	40964682	41595676	0
Giant_key	P	5	41595677	41987874	0
Giant_key	P	5	41987875	42191884	0
Giant_key	P	5	42191885	42699516	0
Giant_key	P	5	42699517	43033113	0
Giant_key	P	6	1	2028022	0
Giant_key	P	6	2028023	3346497	0
Giant_key	P	6	3346498	8759483	0
Giant_key	P	6	8759484	10520904	0
Giant_key	P	6	10520905	12664384	0
Giant_key	P	6	12664385	13631910	0
Giant_key	P	6	13631911	15047761	0
Giant_key	P	6	15047762	16156878	0
Giant_key	P	6	16156879	16540165	0
Giant_key	P	6	16540166	17326210	0
Giant_key	P	6	17326211	18070720	0
Giant_key	P	6	18070721	18732935	0.00904977375565611
Giant_key	P	6	18732936	20226353	0
Giant_key	P	6	20226354	21037468	0
Giant_key	P	6	21037469	22622158	0
Giant_key	P	6	22622159	22898317	0.0075187969924812
Giant_key	P	6	22898318	23591175	0
Giant_key	P	6	23591176	24069677	0
Giant_key	P	6	24069678	24486419	0
Giant_key	P	6	24486420	25382099	0
Giant_key	P	7	1	1362359	0
Giant_key	P	7	1362360	1843232	0
Giant_key	P	7	1843233	2206656	0
Giant_key	P	7	2206657	2954250	0
Giant_key	P	7	2954251	3756620	0
Giant_key	P	7	3756621	4412087	0
Giant_key	P	7	4412088	4968460	0
Giant_key	P	7	4968461	5531072	0
Giant_key	P	7	5531073	6038728	0
Giant_key	P	7	6038729	6859124	0.0105263157894737
Giant_key	P	7	6859125	7920188	0
Giant_key	P	7	7920189	8528519	0
Giant_key	P	7	8528520	10470255	0
Giant_key	P	7	10470256	15038868	0
Giant_key	P	7	15038869	15912860	0
Giant_key	P	7	15912861	17384199	0
Giant_key	P	7	17384200	19546139	0
Giant_key	P	7	19546140	20464762	0
Giant_key	P	8	1	7889541	0.00699300699300699
Giant_key	P	8	7889542	8519340	0
Giant_key	P	8	8519341	11061744	0
Giant_key	P	8	11061745	16684347	0
Giant_key	P	8	16684348	20236997	0
Giant_key	P	8	20236998	22583364	0
Giant_key	P	8	22583365	23430706	0
Giant_key	P	8	23430707	23763227	0
Giant_key	P	8	23763228	24378353	0
Giant_key	P	8	24378354	24602731	0
Giant_key	P	9	1	931060	0
Giant_key	P	9	931061	1939282	0.00740740740740741
Giant_key	P	9	1939283	2498039	0
Giant_key	P	9	2498040	3739352	0
Giant_key	P	9	3739353	4508869	0
Giant_key	P	9	4508870	4943102	0
Giant_key	P	9	4943103	6482662	0
Giant_key	P	9	6482663	7081966	0.00892857142857143
Giant_key	P	9	7081967	9454401	0
Giant_key	P	9	9454402	12220521	0
Giant_key	P	9	12220522	14698002	0
Giant_key	P	9	14698003	15759434	0
Giant_key	P	9	15759435	22748140	0
Giant_key	P	9	22748141	25740573	0
Giant_key	P	9	25740574	27514073	0
Giant_key	P	9	27514074	28110894	0.00421940928270042
Giant_key	P	9	28110895	28738302	0
Giant_key	P	9	28738303	29578424	0
Giant_key	P	9	29578425	30797253	0
Giant_key	P	9	30797254	31187061	0
